Opponent,Turns,Map,Avarage turn time
java GreedyBot2,18,maps/8planets/map2.txt,2
java GreedyBot2,20,maps/8planets/map3.txt,1
java GreedyBot2,16,maps/8planets/map1.txt,1
java GreedyBot4,11,maps/8planets/map3.txt,2
java GreedyBot4,13,maps/8planets/map2.txt,1
java GreedyBot4,10,maps/8planets/map1.txt,2
java GreedyBot4,8,maps/8planets/map3.txt,3
java GreedyBot4,12,maps/8planets/map2.txt,2
java GreedyBot5,12,maps/8planets/map3.txt,2
java GreedyBot5,12,maps/8planets/map1.txt,2
java GreedyBot5,12,maps/8planets/map2.txt,1
java GreedyBot5,27,maps/8planets/map1.txt,1
java GreedyBot5,17,maps/8planets/map2.txt,1
java GreedyBot6,11,maps/8planets/map1.txt,3
java GreedyBot6,8,maps/8planets/map3.txt,2
java GreedyBot6,11,maps/8planets/map3.txt,3
java GreedyBot6,12,maps/8planets/map2.txt,2
java GreedyBot6,9,maps/8planets/map2.txt,3
java GreedyBot6,10,maps/8planets/map1.txt,3
java GreedyBot7,19,maps/8planets/map3.txt,1
java GreedyBot7,35,maps/8planets/map1.txt,1
java GreedyBot7,23,maps/8planets/map2.txt,1
java GreedyBot7,12,maps/8planets/map2.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,2
java GreedyBot7,12,maps/8planets/map3.txt,2
java GreedyBot8,12,maps/8planets/map3.txt,1
java GreedyBot8,12,maps/8planets/map2.txt,2
java GreedyBot8,12,maps/8planets/map1.txt,2
java GreedyBot8,31,maps/8planets/map2.txt,1
java GreedyBot8,31,maps/8planets/map3.txt,1
java GreedyBot8,27,maps/8planets/map1.txt,1
java GreedyBot9,27,maps/8planets/map1.txt,1
java GreedyBot9,12,maps/8planets/map3.txt,2
java GreedyBot9,12,maps/8planets/map2.txt,1
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot10,11,maps/8planets/map2.txt,2
java GreedyBot10,11,maps/8planets/map3.txt,2
java GreedyBot10,12,maps/8planets/map3.txt,1
java GreedyBot10,12,maps/8planets/map2.txt,2
java GreedyBot10,11,maps/8planets/map1.txt,2
java GreedyBot10,12,maps/8planets/map1.txt,1
java GreedyBot11,12,maps/8planets/map2.txt,1
java GreedyBot11,12,maps/8planets/map1.txt,1
java GreedyBot11,11,maps/8planets/map1.txt,2
java GreedyBot11,11,maps/8planets/map2.txt,2
java GreedyBot11,12,maps/8planets/map3.txt,2
java GreedyBot11,11,maps/8planets/map3.txt,2
java GreedyBot12,37,maps/8planets/map2.txt,1
java GreedyBot12,39,maps/8planets/map1.txt,0
java GreedyBot13,47,maps/8planets/map1.txt,0
java GreedyBot14,11,maps/8planets/map1.txt,2
java GreedyBot14,8,maps/8planets/map3.txt,3
java GreedyBot14,9,maps/8planets/map2.txt,3
java GreedyBot14,10,maps/8planets/map1.txt,2
java GreedyBot14,11,maps/8planets/map3.txt,2
java GreedyBot14,12,maps/8planets/map2.txt,2
java GreedyBot15,12,maps/8planets/map2.txt,1
java GreedyBot15,8,maps/8planets/map3.txt,2
java GreedyBot15,9,maps/8planets/map2.txt,3
java GreedyBot15,10,maps/8planets/map1.txt,2
java GreedyBot15,11,maps/8planets/map3.txt,2
java GreedyBot15,11,maps/8planets/map1.txt,2
