Opponent,Turns,Map,Avarage turn time
java GreedyBot1,21,maps/8planets/map3.txt,1
java GreedyBot1,19,maps/8planets/map2.txt,1
java GreedyBot1,12,maps/8planets/map1.txt,2
java GreedyBot1,19,maps/8planets/map1.txt,1
java GreedyBot1,12,maps/8planets/map3.txt,1
java GreedyBot1,14,maps/8planets/map2.txt,1
java GreedyBot2,12,maps/8planets/map3.txt,2
java GreedyBot2,12,maps/8planets/map2.txt,2
java GreedyBot2,12,maps/8planets/map1.txt,1
java GreedyBot2,31,maps/8planets/map2.txt,1
java GreedyBot2,31,maps/8planets/map3.txt,1
java GreedyBot2,27,maps/8planets/map1.txt,1
java GreedyBot3,12,maps/8planets/map3.txt,2
java GreedyBot3,29,maps/8planets/map1.txt,1
java GreedyBot3,12,maps/8planets/map2.txt,1
java GreedyBot3,31,maps/8planets/map2.txt,1
java GreedyBot3,12,maps/8planets/map1.txt,1
java GreedyBot3,37,maps/8planets/map3.txt,1
java GreedyBot4,17,maps/8planets/map3.txt,2
java GreedyBot4,13,maps/8planets/map1.txt,2
java GreedyBot4,11,maps/8planets/map2.txt,2
java GreedyBot4,10,maps/8planets/map3.txt,3
java GreedyBot4,10,maps/8planets/map1.txt,2
java GreedyBot4,12,maps/8planets/map2.txt,2
java GreedyBot5,12,maps/8planets/map1.txt,2
java GreedyBot5,12,maps/8planets/map2.txt,2
java GreedyBot5,10,maps/8planets/map3.txt,2
java GreedyBot7,12,maps/8planets/map2.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,2
java GreedyBot7,12,maps/8planets/map3.txt,1
java GreedyBot9,12,maps/8planets/map2.txt,2
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot9,12,maps/8planets/map3.txt,2
java GreedyBot12,12,maps/8planets/map2.txt,2
java GreedyBot12,14,maps/8planets/map3.txt,2
java GreedyBot12,12,maps/8planets/map1.txt,1
java GreedyBot12,29,maps/8planets/map1.txt,1
java GreedyBot13,29,maps/8planets/map1.txt,1
java GreedyBot13,29,maps/8planets/map2.txt,1
java GreedyBot13,14,maps/8planets/map3.txt,2
java GreedyBot13,12,maps/8planets/map1.txt,2
java GreedyBot13,21,maps/8planets/map3.txt,1
java GreedyBot13,12,maps/8planets/map2.txt,2
