Opponent,Turns,Map,Avarage turn time
java GreedyBot2,40,maps/8planets/map1.txt,1
java GreedyBot2,39,maps/8planets/map3.txt,0
java GreedyBot2,44,maps/8planets/map2.txt,1
java GreedyBot2,61,maps/8planets/map2.txt,1
java GreedyBot2,53,maps/8planets/map1.txt,1
java GreedyBot2,36,maps/8planets/map3.txt,1
java GreedyBot3,80,maps/8planets/map2.txt,0
java GreedyBot3,45,maps/8planets/map2.txt,1
java GreedyBot5,29,maps/8planets/map3.txt,1
java GreedyBot5,27,maps/8planets/map1.txt,1
java GreedyBot5,27,maps/8planets/map2.txt,1
java GreedyBot5,16,maps/8planets/map1.txt,2
java GreedyBot5,14,maps/8planets/map2.txt,1
java GreedyBot5,12,maps/8planets/map3.txt,1
java GreedyBot6,12,maps/8planets/map1.txt,2
java GreedyBot6,12,maps/8planets/map3.txt,1
java GreedyBot6,12,maps/8planets/map2.txt,2
java GreedyBot6,13,maps/8planets/map3.txt,1
java GreedyBot6,11,maps/8planets/map2.txt,2
java GreedyBot6,11,maps/8planets/map1.txt,2
java GreedyBot7,37,maps/8planets/map1.txt,1
java GreedyBot7,21,maps/8planets/map2.txt,1
java GreedyBot7,12,maps/8planets/map3.txt,1
java GreedyBot7,14,maps/8planets/map2.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,1
java GreedyBot7,21,maps/8planets/map3.txt,1
java GreedyBot8,21,maps/8planets/map3.txt,1
java GreedyBot8,19,maps/8planets/map2.txt,1
java GreedyBot8,12,maps/8planets/map1.txt,1
java GreedyBot8,19,maps/8planets/map1.txt,1
java GreedyBot8,12,maps/8planets/map3.txt,1
java GreedyBot8,14,maps/8planets/map2.txt,2
java GreedyBot9,14,maps/8planets/map2.txt,1
java GreedyBot9,12,maps/8planets/map1.txt,1
java GreedyBot9,51,maps/8planets/map3.txt,1
java GreedyBot9,12,maps/8planets/map3.txt,2
java GreedyBot9,63,maps/8planets/map2.txt,0
java GreedyBot9,19,maps/8planets/map1.txt,1
java GreedyBot10,11,maps/8planets/map1.txt,2
java GreedyBot10,13,maps/8planets/map2.txt,2
java GreedyBot10,13,maps/8planets/map3.txt,2
java GreedyBot10,12,maps/8planets/map3.txt,1
java GreedyBot10,14,maps/8planets/map2.txt,2
java GreedyBot10,12,maps/8planets/map1.txt,1
java GreedyBot11,14,maps/8planets/map2.txt,2
java GreedyBot11,11,maps/8planets/map1.txt,2
java GreedyBot11,12,maps/8planets/map1.txt,2
java GreedyBot11,13,maps/8planets/map2.txt,2
java GreedyBot11,13,maps/8planets/map3.txt,2
java GreedyBot11,12,maps/8planets/map3.txt,2
java GreedyBot12,72,maps/8planets/map3.txt,0
java GreedyBot12,26,maps/8planets/map1.txt,1
java GreedyBot12,42,maps/8planets/map2.txt,1
java GreedyBot12,47,maps/8planets/map1.txt,0
java GreedyBot12,29,maps/8planets/map2.txt,1
java GreedyBot12,29,maps/8planets/map3.txt,1
java GreedyBot13,33,maps/8planets/map2.txt,1
java GreedyBot13,31,maps/8planets/map3.txt,1
java GreedyBot13,66,maps/8planets/map2.txt,0
java GreedyBot14,13,maps/8planets/map3.txt,2
java GreedyBot14,12,maps/8planets/map1.txt,2
java GreedyBot14,12,maps/8planets/map2.txt,1
java GreedyBot14,11,maps/8planets/map1.txt,3
java GreedyBot14,12,maps/8planets/map3.txt,1
java GreedyBot14,11,maps/8planets/map2.txt,2
java GreedyBot15,12,maps/8planets/map2.txt,2
java GreedyBot15,12,maps/8planets/map3.txt,1
java GreedyBot15,12,maps/8planets/map1.txt,1
java GreedyBot15,11,maps/8planets/map1.txt,2
java GreedyBot15,11,maps/8planets/map2.txt,2
java GreedyBot15,13,maps/8planets/map3.txt,2
