Opponent,Turns,Map,Avarage turn time
java GreedyBot2,18,maps/8planets/map3.txt,1
java GreedyBot2,40,maps/8planets/map2.txt,1
java GreedyBot3,76,maps/8planets/map2.txt,0
java GreedyBot4,11,maps/8planets/map3.txt,2
java GreedyBot4,12,maps/8planets/map3.txt,2
java GreedyBot5,12,maps/8planets/map1.txt,2
java GreedyBot5,12,maps/8planets/map2.txt,1
java GreedyBot5,12,maps/8planets/map3.txt,1
java GreedyBot6,12,maps/8planets/map1.txt,1
java GreedyBot6,14,maps/8planets/map3.txt,2
java GreedyBot6,11,maps/8planets/map1.txt,2
java GreedyBot6,12,maps/8planets/map2.txt,2
java GreedyBot6,11,maps/8planets/map3.txt,2
java GreedyBot6,11,maps/8planets/map2.txt,2
java GreedyBot7,12,maps/8planets/map3.txt,1
java GreedyBot7,12,maps/8planets/map2.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,1
java GreedyBot8,12,maps/8planets/map2.txt,1
java GreedyBot8,12,maps/8planets/map1.txt,2
java GreedyBot8,12,maps/8planets/map3.txt,2
java GreedyBot9,12,maps/8planets/map2.txt,2
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot9,12,maps/8planets/map3.txt,1
java GreedyBot10,12,maps/8planets/map3.txt,3
java GreedyBot10,12,maps/8planets/map1.txt,2
java GreedyBot10,12,maps/8planets/map2.txt,1
java GreedyBot10,11,maps/8planets/map2.txt,2
java GreedyBot10,11,maps/8planets/map3.txt,2
java GreedyBot10,11,maps/8planets/map1.txt,3
java GreedyBot11,11,maps/8planets/map1.txt,2
java GreedyBot11,12,maps/8planets/map3.txt,1
java GreedyBot11,11,maps/8planets/map2.txt,2
java GreedyBot11,12,maps/8planets/map2.txt,1
java GreedyBot11,11,maps/8planets/map3.txt,2
java GreedyBot11,12,maps/8planets/map1.txt,1
java GreedyBot12,32,maps/8planets/map2.txt,1
java GreedyBot13,32,maps/8planets/map2.txt,1
java GreedyBot14,11,maps/8planets/map2.txt,2
java GreedyBot14,11,maps/8planets/map3.txt,2
java GreedyBot14,12,maps/8planets/map2.txt,2
java GreedyBot14,12,maps/8planets/map1.txt,1
java GreedyBot14,14,maps/8planets/map3.txt,1
java GreedyBot14,11,maps/8planets/map1.txt,2
java GreedyBot15,14,maps/8planets/map3.txt,1
java GreedyBot15,11,maps/8planets/map1.txt,2
java GreedyBot15,11,maps/8planets/map2.txt,2
java GreedyBot15,11,maps/8planets/map3.txt,2
java GreedyBot15,12,maps/8planets/map1.txt,1
java GreedyBot15,12,maps/8planets/map2.txt,2
